time,channel,data
2023-10-23T04:29:42.721080,65,16548
2023-11-30T03:19:16.497253,65,16565
2023-11-30T08:30:13.203744,65,177
2023-12-02T00:37:04.808219,65,176
2023-12-02T05:06:22.678071,65,177
2023-12-02T07:32:37.181170,65,177
2023-12-02T18:51:53.032622,65,177
2023-12-10T01:52:41.155100,65,16572
2023-12-10T08:49:14.617769,65,16570
2023-12-12T00:49:55.056741,65,180
2023-12-12T05:45:10.415278,65,179
