time,channel,data
2023-10-08T10:09:10.145722,32,14920
2023-10-08T10:11:19.612520,32,15536
2023-10-08T10:11:39.675618,32,14920
2023-10-08T10:15:18.140359,32,15536
2023-10-08T10:16:18.748313,32,15536
2023-10-18T17:50:07.847570,32,150
2023-10-26T11:46:10.925885,32,31178
2023-10-26T11:46:13.892840,32,31178
2023-10-26T11:46:32.568980,32,58298
2023-10-26T11:46:35.535761,32,58298
2023-10-26T11:46:51.821384,32,31178
2023-10-26T11:50:00.573114,32,58298
