time,channel,data
2023-11-07T06:18:09.693082,66,151
2023-11-26T13:27:40.818547,66,24719
2023-12-09T23:28:23.652913,66,186
2023-12-10T04:04:33.596651,66,178
2023-12-13T23:38:17.062040,66,16546
