time,channel,data
2023-10-21T00:18:27.180669,33,17752
2023-10-21T00:18:30.188640,33,17752
2023-10-21T01:58:20.457882,33,17752
2023-10-21T02:18:35.469954,33,17752
2023-10-21T16:23:43.856037,33,14920
2023-10-21T16:23:46.875493,33,14920
2023-10-21T16:24:10.187274,33,15536
2023-10-21T16:24:13.810953,33,15536
2023-10-21T16:26:28.764190,33,15536
2023-10-21T16:26:31.784212,33,15536
2023-10-21T16:26:47.509042,33,14920
2023-10-21T16:33:04.197982,33,14920
2023-10-21T16:33:07.217121,33,14920
2023-10-21T16:35:12.947042,33,15536
2023-10-21T16:35:16.568449,33,15536
2023-10-21T16:35:33.259364,33,14920
2023-10-21T16:35:36.277471,33,14920
2023-10-21T16:58:30.464726,33,14920
2023-10-21T16:59:12.219384,33,15536
2023-10-21T16:59:15.245652,33,15536
2023-10-21T17:00:10.177952,33,14920
2023-10-21T17:01:10.483095,33,15536
2023-10-21T17:01:13.507892,33,15536
2023-10-21T17:02:54.091444,33,14920
2023-10-21T17:02:57.114655,33,14920
2023-10-21T22:27:11.842641,33,40087
2023-10-21T22:27:14.852977,33,40087
2023-10-23T18:21:31.690742,33,14920
2023-10-23T18:21:34.705661,33,14920
2023-10-23T18:21:46.951385,33,15536
2023-10-23T18:21:49.966918,33,15536
2023-10-23T22:45:26.822490,33,17275
2023-10-23T22:45:30.434773,33,17275
2023-10-25T23:57:40.620777,33,40591
2023-10-25T23:57:43.629728,33,40591
2023-10-26T11:49:16.564053,33,58298
2023-10-26T11:49:19.575312,33,58298
2023-10-26T11:49:22.309600,33,31178
2023-10-26T11:49:25.319813,33,31178
2023-10-26T11:49:32.613040,33,14920
2023-10-26T11:49:36.828316,33,14920
2023-10-26T11:49:54.119049,33,15536
2023-10-26T11:49:57.130064,33,15536
2023-10-31T23:03:27.819445,33,40591
2023-10-31T23:03:30.830614,33,40591
2023-11-10T00:43:02.450343,33,17275
2023-11-10T00:43:05.458687,33,17275
2023-11-10T00:47:44.367137,33,17275
2023-11-10T00:47:47.377560,33,17275
2023-11-12T18:34:45.014889,33,17275
2023-11-12T18:34:48.628057,33,17275
2023-11-30T22:02:14.126329,33,45739
2023-11-30T22:02:17.132485,33,45739
2023-11-30T22:05:44.513206,33,45739
2023-11-30T22:05:47.520481,33,45739
2023-12-02T00:33:15.995766,33,45739
2023-12-02T00:33:19.004958,33,45739
2023-12-02T02:04:09.928735,33,45739
2023-12-02T04:42:53.968338,33,46533
2023-12-02T04:42:57.577033,33,46533
2023-12-03T00:46:34.229469,33,45739
2023-12-03T00:46:37.236893,33,45739
2023-12-03T00:49:37.964509,33,45739
2023-12-03T00:49:40.973069,33,45739
2023-12-03T01:14:24.268209,33,45739
2023-12-03T01:14:29.084647,33,45739
2023-12-03T01:17:43.048427,33,45739
2023-12-03T01:17:46.058988,33,45739
2023-12-03T02:36:29.485481,33,17275
2023-12-03T02:36:32.494830,33,17275
2023-12-03T02:39:07.231291,33,17275
2023-12-03T02:39:10.240604,33,17275
2023-12-05T00:07:35.255295,33,45739
2023-12-05T01:02:31.251164,33,46533
2023-12-05T01:02:34.259070,33,46533
2023-12-05T01:18:57.396565,33,45739
2023-12-05T01:19:00.406341,33,45739
2023-12-06T21:34:07.315725,33,45739
2023-12-06T21:34:10.324515,33,45739
2023-12-07T22:00:03.788888,33,45739
2023-12-07T22:04:46.154982,33,45739
2023-12-07T22:04:49.764158,33,45739
2023-12-07T22:05:53.591360,33,45739
2023-12-07T22:05:57.199731,33,45739
2023-12-07T22:55:19.424705,33,45739
2023-12-07T22:55:22.432867,33,45739
2023-12-07T22:56:05.276728,33,45739
2023-12-07T22:56:08.285056,33,45739
2023-12-07T23:46:08.112039,33,45739
2023-12-07T23:46:11.118014,33,45739
2023-12-07T23:47:55.333806,33,45739
2023-12-07T23:47:58.342667,33,45739
2023-12-07T23:52:01.037847,33,45739
2023-12-07T23:52:04.046209,33,45739
2023-12-13T00:52:21.738807,33,8369
