time,channel,data
2023-10-06T11:53:56.900248,15,4326
2023-10-06T12:28:37.656551,15,4308
2023-10-06T13:37:57.079000,15,4326
2023-10-06T14:48:31.996554,15,4326
2023-10-06T15:23:12.509770,15,4326
2023-10-06T15:57:52.404200,15,4326
2023-10-06T17:07:10.052669,15,4326
2023-10-06T17:41:47.444150,15,4326
2023-10-06T18:16:24.916145,15,4326
2023-10-06T20:01:33.513302,15,4326
2023-10-06T20:36:12.016477,15,4326
2023-10-06T21:45:28.138216,15,4326
2023-10-06T22:20:05.544337,15,4326
2023-10-07T00:05:09.958799,15,4326
2023-10-07T02:23:43.841603,15,4326
2023-10-07T03:32:58.327294,15,4326
2023-10-07T05:52:43.784316,15,4326
2023-10-07T06:27:22.363980,15,4326
2023-10-07T07:02:01.446670,15,4326
2023-10-07T08:11:16.498425,15,4326
2023-10-07T08:45:52.720798,15,4326
2023-10-07T09:21:45.058703,15,4326
